Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,total_rotor_force
149.88644,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00008,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
149.98799,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00008,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
150.08954,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1597.0,1503.0,1500.0,0.0,1100.0,0.00000
150.19109,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
150.29263,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
150.39418,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
150.49573,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
150.59727,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
150.69882,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
150.80037,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
150.90192,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.00346,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.10501,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00002,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
151.20656,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08465,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1597.0,1502.0,1500.0,0.0,1100.0,0.00000
151.30811,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00009,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.40965,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.51120,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.61275,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.71429,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.81584,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
151.91739,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.01894,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.12048,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.22203,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.32358,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.42513,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.52667,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00010,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.62822,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.72977,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.83131,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
152.93286,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.03441,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
153.13596,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.23750,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
153.33905,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.44060,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
153.54214,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.64369,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.74524,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
153.84679,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00011,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08378,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1596.0,1502.0,1500.0,0.0,1100.0,0.00000
153.94833,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.04988,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.15143,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.25298,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.35452,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.45607,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.55762,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.65916,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.76071,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.86226,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
154.96381,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.06535,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.16690,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00012,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.26845,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.37000,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.47154,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.57309,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.67464,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08203,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1594.0,1502.0,1500.0,0.0,1100.0,0.00000
155.77618,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.87773,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00003,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
155.97928,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00004,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08203,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1594.0,1502.0,1500.0,0.0,1100.0,0.00000
156.08083,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00004,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08203,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1594.0,1502.0,1500.0,0.0,1100.0,0.00000
156.18237,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00004,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08203,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1594.0,1502.0,1500.0,0.0,1100.0,0.00000
156.28392,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00004,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08290,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1595.0,1502.0,1500.0,0.0,1100.0,0.00000
156.38547,1,0.00001,-0.00000,449.47818,188.17184,0.00000,0.00000,0.00000,0.00000,0.00000,-1.30900,0.00000,0.00000,0.00000,-0.00001,-0.00000,0.00000,-0.00004,0.00013,0.00000,0.00000,0.00000,0.00000,-0.00981,0.00000,0.00000,5,0.08203,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1594.0,1502.0,1500.0,0.0,1100.0,0.00000
