wall_time_s,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,servo9,servo10,servo11,servo12,servo13,servo14,servo15,servo16
96.783,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.803,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.821,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.845,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.864,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.882,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.904,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1868,1300,1500,1100,0,0
96.922,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1868,1300,1500,1100,0,0
96.946,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1868,1300,1500,1100,0,0
96.964,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
96.982,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.007,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.053,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.054,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.065,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.083,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.101,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.147,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.149,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.165,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.183,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.201,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.225,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.243,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.264,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.282,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.300,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.324,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.342,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.363,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.385,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.403,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.422,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.479,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.480,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.482,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.501,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.521,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.543,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.562,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.581,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.605,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.625,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.644,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.661,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.683,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.701,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.752,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.753,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.760,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.783,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.801,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.820,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.845,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.860,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.884,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.901,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.923,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.947,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.960,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
97.983,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
98.000,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
98.023,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
98.041,1180,1820,1900,1820,1820,1820,1820,1820,1820,1100,1867,1300,1500,1100,0,0
98.963,1180,1820,1900,1820,1820,1820,1820,1820,1820,1212,1867,1356,1500,1100,0,0
98.963,1180,1820,1900,1820,1820,1820,1820,1820,1820,1223,1867,1362,1500,1100,0,0
98.963,1180,1820,1900,1820,1820,1820,1820,1820,1820,1224,1867,1362,1500,1100,0,0
98.964,1180,1820,1900,1820,1820,1820,1820,1820,1820,1223,1867,1362,1500,1100,0,0
98.964,1180,1820,1900,1820,1820,1820,1820,1820,1820,1222,1867,1361,1500,1100,0,0
98.965,1180,1820,1900,1820,1820,1820,1820,1820,1820,1221,1867,1361,1500,1100,0,0
98.965,1180,1820,1900,1820,1820,1820,1820,1820,1820,1220,1867,1360,1500,1100,0,0
98.965,1180,1820,1900,1820,1820,1820,1820,1820,1820,1218,1867,1359,1500,1100,0,0
98.966,1180,1820,1900,1820,1820,1820,1820,1820,1820,1217,1867,1359,1500,1100,0,0
98.966,1180,1820,1900,1820,1820,1820,1820,1820,1820,1216,1867,1358,1500,1100,0,0
98.966,1180,1820,1900,1820,1820,1820,1820,1820,1820,1215,1867,1358,1500,1100,0,0
98.967,1180,1820,1900,1820,1820,1820,1820,1820,1820,1213,1867,1357,1500,1100,0,0
98.967,1180,1820,1900,1820,1820,1820,1820,1820,1820,1212,1868,1356,1500,1100,0,0
98.968,1180,1820,1900,1820,1820,1820,1820,1820,1820,1211,1869,1356,1500,1100,0,0
98.968,1180,1820,1900,1820,1820,1820,1820,1820,1820,1210,1870,1355,1500,1100,0,0
98.968,1180,1820,1900,1820,1820,1820,1820,1820,1820,1209,1872,1355,1500,1100,0,0
98.969,1180,1820,1900,1820,1820,1820,1820,1820,1820,1208,1873,1354,1500,1100,0,0
98.969,1180,1820,1900,1820,1820,1820,1820,1820,1820,1207,1875,1354,1500,1100,0,0
98.969,1180,1820,1900,1820,1820,1820,1820,1820,1820,1205,1877,1353,1500,1100,0,0
98.970,1180,1820,1900,1820,1820,1820,1820,1820,1820,1204,1879,1352,1500,1100,0,0
98.970,1180,1820,1900,1820,1820,1820,1820,1820,1820,1203,1881,1352,1500,1100,0,0
98.970,1180,1820,1900,1820,1820,1820,1820,1820,1820,1202,1883,1351,1500,1100,0,0
98.971,1180,1820,1900,1820,1820,1820,1820,1820,1820,1201,1885,1351,1500,1100,0,0
98.971,1180,1820,1900,1820,1820,1820,1820,1820,1820,1200,1887,1350,1500,1100,0,0
98.971,1180,1820,1900,1820,1820,1820,1820,1820,1820,1199,1889,1350,1500,1100,0,0
98.972,1180,1820,1900,1820,1820,1820,1820,1820,1820,1198,1891,1349,1500,1100,0,0
98.972,1180,1820,1900,1820,1820,1820,1820,1820,1820,1197,1894,1349,1500,1100,0,0
98.972,1180,1820,1900,1820,1820,1820,1820,1820,1820,1196,1896,1348,1500,1100,0,0
98.973,1180,1820,1900,1820,1820,1820,1820,1820,1820,1195,1899,1348,1500,1100,0,0
98.973,1180,1820,1900,1820,1820,1820,1820,1820,1820,1194,1900,1347,1500,1100,0,0
98.973,1180,1820,1900,1820,1820,1820,1820,1820,1820,1193,1900,1347,1500,1100,0,0
98.974,1180,1820,1900,1820,1820,1820,1820,1820,1820,1191,1900,1346,1500,1100,0,0
98.974,1180,1820,1900,1820,1820,1820,1820,1820,1820,1190,1900,1345,1500,1100,0,0
98.975,1180,1820,1900,1820,1820,1820,1820,1820,1820,1189,1900,1345,1500,1100,0,0
98.975,1180,1820,1900,1820,1820,1820,1820,1820,1820,1188,1900,1344,1500,1100,0,0
98.975,1180,1820,1900,1820,1820,1820,1820,1820,1820,1187,1900,1344,1500,1100,0,0
98.976,1180,1820,1900,1820,1820,1820,1820,1820,1820,1186,1900,1343,1500,1100,0,0
98.976,1180,1820,1900,1820,1820,1820,1820,1820,1820,1185,1900,1343,1500,1100,0,0
98.976,1192,1807,1884,1807,1807,1807,1807,1807,1807,1184,1900,1342,1500,1100,0,0
98.977,1206,1793,1866,1793,1793,1793,1793,1793,1793,1182,1900,1342,1500,1100,0,0
98.977,1219,1780,1850,1780,1780,1780,1780,1780,1780,1181,1900,1341,1500,1100,0,0
98.978,1232,1767,1834,1767,1767,1767,1767,1767,1767,1180,1900,1340,1500,1100,0,0
98.978,1245,1754,1818,1754,1754,1754,1754,1754,1754,1179,1900,1340,1500,1100,0,0
98.978,1256,1743,1803,1743,1743,1743,1743,1743,1743,1177,1900,1339,1500,1100,0,0
98.979,1268,1731,1789,1731,1731,1731,1731,1731,1731,1176,1900,1338,1500,1100,0,0
98.981,1278,1721,1776,1721,1721,1721,1721,1721,1721,1174,1900,1337,1500,1100,0,0
98.998,1289,1710,1763,1710,1710,1710,1710,1710,1710,1172,1900,1336,1500,1100,0,0
99.017,1299,1700,1751,1700,1700,1700,1700,1700,1700,1170,1900,1336,1500,1100,0,0
99.041,1308,1691,1738,1691,1691,1691,1691,1691,1691,1168,1900,1334,1500,1100,0,0
99.060,1317,1682,1727,1682,1682,1682,1682,1682,1682,1166,1900,1334,1500,1100,0,0
99.077,1327,1672,1715,1672,1672,1672,1672,1672,1672,1164,1900,1332,1500,1100,0,0
99.099,1335,1664,1705,1664,1664,1664,1664,1664,1664,1163,1900,1332,1500,1100,0,0
99.116,1343,1656,1695,1656,1656,1656,1656,1656,1656,1160,1900,1331,1500,1100,0,0
99.138,1351,1648,1685,1648,1648,1648,1648,1648,1648,1158,1900,1329,1500,1100,0,0
99.161,1359,1640,1675,1640,1640,1640,1640,1640,1640,1156,1900,1328,1500,1100,0,0
99.177,1367,1632,1665,1632,1632,1632,1632,1632,1632,1154,1900,1327,1500,1100,0,0
99.199,1374,1625,1656,1625,1625,1625,1625,1625,1625,1151,1900,1326,1500,1100,0,0
99.217,1381,1618,1647,1618,1618,1618,1618,1618,1618,1149,1900,1325,1500,1100,0,0
99.236,1388,1611,1639,1611,1611,1611,1611,1611,1611,1147,1900,1324,1500,1100,0,0
99.259,1395,1604,1631,1604,1604,1604,1604,1604,1604,1144,1900,1322,1500,1100,0,0
99.277,1401,1598,1622,1598,1598,1598,1598,1598,1598,1141,1900,1321,1500,1100,0,0
99.295,1407,1592,1615,1592,1592,1592,1592,1592,1592,1139,1900,1320,1500,1100,0,0
99.318,1414,1585,1607,1585,1585,1585,1585,1585,1585,1136,1900,1319,1500,1100,0,0
99.336,1420,1579,1599,1579,1579,1579,1579,1579,1579,1134,1900,1317,1500,1100,0,0
99.360,1425,1574,1593,1574,1574,1574,1574,1574,1574,1132,1900,1316,1500,1100,0,0
99.377,1431,1568,1586,1568,1568,1568,1568,1568,1568,1129,1900,1315,1500,1100,0,0
99.396,1436,1563,1579,1563,1563,1563,1563,1563,1563,1127,1900,1314,1500,1100,0,0
99.419,1441,1558,1573,1558,1558,1558,1558,1558,1558,1125,1900,1313,1500,1100,0,0
99.437,1446,1553,1567,1553,1553,1553,1553,1553,1553,1123,1900,1312,1500,1100,0,0
99.455,1450,1549,1561,1549,1549,1549,1549,1549,1549,1120,1900,1311,1500,1100,0,0
99.479,1455,1544,1555,1544,1544,1544,1544,1544,1544,1118,1900,1309,1500,1100,0,0
99.497,1459,1540,1550,1540,1540,1540,1540,1540,1540,1117,1900,1309,1500,1100,0,0
99.515,1463,1536,1545,1536,1536,1536,1536,1536,1536,1117,1900,1309,1500,1100,0,0
99.538,1467,1532,1540,1532,1532,1532,1532,1532,1532,1117,1900,1309,1500,1100,0,0
99.556,1471,1528,1535,1528,1528,1528,1528,1528,1528,1117,1900,1309,1500,1100,0,0
99.578,1475,1524,1530,1524,1524,1524,1524,1524,1524,1117,1900,1309,1500,1100,0,0
99.596,1479,1520,1525,1520,1520,1520,1520,1520,1520,1117,1900,1309,1500,1100,0,0
99.614,1482,1517,1521,1517,1517,1517,1517,1517,1517,1117,1900,1309,1500,1100,0,0
99.640,1485,1514,1517,1514,1514,1514,1514,1514,1514,1117,1900,1309,1500,1100,0,0
99.656,1489,1510,1513,1510,1510,1510,1510,1510,1510,1117,1900,1309,1500,1100,0,0
99.677,1492,1507,1509,1507,1507,1507,1507,1507,1507,1117,1900,1309,1500,1100,0,0
99.697,1495,1504,1506,1504,1504,1504,1504,1504,1504,1118,1900,1309,1500,1100,0,0
99.716,1497,1502,1502,1502,1502,1502,1502,1502,1502,1118,1900,1309,1500,1100,0,0
99.734,1500,1499,1498,1499,1499,1499,1499,1499,1499,1118,1900,1309,1500,1100,0,0
99.758,1503,1496,1495,1496,1496,1496,1496,1496,1496,1118,1900,1309,1500,1100,0,0
99.779,1506,1493,1492,1493,1493,1493,1493,1493,1493,1119,1900,1310,1500,1100,0,0
99.796,1508,1491,1489,1491,1491,1491,1491,1491,1491,1119,1900,1310,1500,1100,0,0
99.815,1511,1488,1486,1488,1488,1488,1488,1488,1488,1119,1900,1310,1500,1100,0,0
99.838,1513,1486,1483,1486,1486,1486,1486,1486,1486,1120,1900,1310,1500,1100,0,0
99.859,1515,1484,1480,1484,1484,1484,1484,1484,1484,1121,1900,1311,1500,1100,0,0
99.874,1517,1482,1477,1482,1482,1482,1482,1482,1482,1121,1900,1311,1500,1100,0,0
99.898,1520,1479,1474,1479,1479,1479,1479,1479,1479,1121,1900,1311,1500,1100,0,0
99.916,1522,1477,1472,1477,1477,1477,1477,1477,1477,1122,1900,1311,1500,1100,0,0
99.934,1523,1476,1470,1476,1476,1476,1476,1476,1476,1123,1900,1312,1500,1100,0,0
99.954,1525,1474,1468,1474,1474,1474,1474,1474,1474,1123,1900,1312,1500,1100,0,0
99.978,1525,1474,1467,1474,1474,1474,1474,1474,1474,1123,1900,1312,1500,1100,0,0
99.996,1526,1473,1467,1473,1473,1473,1473,1473,1473,1124,1900,1312,1500,1100,0,0
100.016,1526,1473,1466,1473,1473,1473,1473,1473,1473,1124,1900,1312,1500,1100,0,0
100.036,1527,1472,1465,1472,1472,1472,1472,1472,1472,1124,1900,1312,1500,1100,0,0
100.058,1527,1472,1465,1472,1472,1472,1472,1472,1472,1125,1900,1313,1500,1100,0,0
100.075,1528,1471,1464,1471,1471,1471,1471,1471,1471,1125,1900,1313,1500,1100,0,0
100.098,1528,1471,1464,1471,1471,1471,1471,1471,1471,1126,1900,1313,1500,1100,0,0
100.117,1528,1471,1464,1471,1471,1471,1471,1471,1471,1126,1900,1313,1500,1100,0,0
100.135,1528,1471,1464,1471,1471,1471,1471,1471,1471,1126,1900,1313,1500,1100,0,0
100.155,1527,1472,1465,1472,1472,1472,1472,1472,1472,1126,1900,1313,1500,1100,0,0
100.173,1527,1472,1466,1472,1472,1472,1472,1472,1472,1126,1900,1313,1500,1100,0,0
100.196,1526,1473,1467,1473,1473,1473,1473,1473,1473,1126,1900,1313,1500,1100,0,0
100.215,1525,1474,1467,1474,1474,1474,1474,1474,1474,1126,1900,1313,1500,1100,0,0
100.237,1525,1474,1468,1474,1474,1474,1474,1474,1474,1127,1900,1314,1500,1100,0,0
100.253,1525,1474,1468,1474,1474,1474,1474,1474,1474,1127,1900,1314,1500,1100,0,0
100.273,1525,1474,1468,1474,1474,1474,1474,1474,1474,1128,1900,1314,1500,1100,0,0
100.297,1525,1474,1468,1474,1474,1474,1474,1474,1474,1128,1900,1314,1500,1100,0,0
100.315,1524,1475,1469,1475,1475,1475,1475,1475,1475,1128,1900,1314,1500,1100,0,0
100.334,1524,1475,1469,1475,1475,1475,1475,1475,1475,1129,1900,1314,1500,1100,0,0
100.355,1524,1475,1469,1475,1475,1475,1475,1475,1475,1129,1900,1315,1500,1100,0,0
100.374,1524,1475,1469,1475,1475,1475,1475,1475,1475,1129,1900,1315,1500,1100,0,0
100.392,1524,1475,1469,1475,1475,1475,1475,1475,1475,1129,1900,1315,1500,1100,0,0
100.415,1523,1476,1470,1476,1476,1476,1476,1476,1476,1130,1900,1315,1500,1100,0,0
100.433,1523,1476,1470,1476,1476,1476,1476,1476,1476,1130,1900,1315,1500,1100,0,0
100.456,1523,1476,1470,1476,1476,1476,1476,1476,1476,1130,1900,1315,1500,1100,0,0
100.474,1523,1476,1470,1476,1476,1476,1476,1476,1476,1130,1900,1315,1500,1100,0,0
100.492,1522,1477,1471,1477,1477,1477,1477,1477,1477,1130,1900,1315,1500,1100,0,0
100.516,1522,1477,1472,1477,1477,1477,1477,1477,1477,1130,1900,1315,1500,1100,0,0
100.534,1521,1478,1473,1478,1478,1478,1478,1478,1478,1130,1900,1315,1500,1100,0,0
100.552,1519,1480,1475,1480,1480,1480,1480,1480,1480,1129,1900,1315,1500,1100,0,0
100.576,1518,1481,1477,1481,1481,1481,1481,1481,1481,1129,1900,1315,1500,1100,0,0
100.594,1516,1483,1478,1483,1483,1483,1483,1483,1483,1129,1900,1315,1500,1100,0,0
100.612,1515,1484,1480,1484,1484,1484,1484,1484,1484,1129,1900,1315,1500,1100,0,0
100.635,1514,1485,1481,1485,1485,1485,1485,1485,1485,1129,1900,1315,1500,1100,0,0
100.653,1513,1486,1483,1486,1486,1486,1486,1486,1486,1129,1900,1315,1500,1100,0,0
100.674,1512,1487,1484,1487,1487,1487,1487,1487,1487,1129,1900,1315,1500,1100,0,0
100.692,1512,1487,1484,1487,1487,1487,1487,1487,1487,1129,1900,1315,1500,1100,0,0
100.715,1511,1488,1485,1488,1488,1488,1488,1488,1488,1129,1900,1315,1500,1100,0,0
100.733,1510,1489,1486,1489,1489,1489,1489,1489,1489,1129,1900,1315,1500,1100,0,0
100.751,1509,1490,1488,1490,1490,1490,1490,1490,1490,1128,1900,1314,1500,1100,0,0
100.776,1507,1492,1490,1492,1492,1492,1492,1492,1492,1128,1900,1314,1500,1100,0,0
100.794,1506,1493,1492,1493,1493,1493,1493,1493,1493,1127,1900,1314,1500,1100,0,0
100.813,1505,1494,1493,1494,1494,1494,1494,1494,1494,1127,1900,1314,1500,1100,0,0
100.835,1504,1495,1494,1495,1495,1495,1495,1495,1495,1128,1900,1314,1500,1100,0,0
100.853,1503,1496,1495,1496,1496,1496,1496,1496,1496,1127,1900,1314,1500,1100,0,0
100.871,1501,1498,1498,1498,1498,1498,1498,1498,1498,1127,1900,1314,1500,1100,0,0
100.891,1500,1499,1499,1499,1499,1499,1499,1499,1499,1126,1900,1313,1500,1100,0,0
100.937,1498,1501,1501,1501,1501,1501,1501,1501,1501,1125,1900,1313,1500,1100,0,0
100.939,1496,1503,1504,1503,1503,1503,1503,1503,1503,1125,1900,1313,1500,1100,0,0
100.951,1495,1504,1505,1504,1504,1504,1504,1504,1504,1125,1900,1313,1500,1100,0,0
100.975,1493,1506,1507,1506,1506,1506,1506,1506,1506,1125,1900,1313,1500,1100,0,0
100.993,1492,1507,1509,1507,1507,1507,1507,1507,1507,1125,1900,1313,1500,1100,0,0
101.011,1491,1508,1511,1508,1508,1508,1508,1508,1508,1124,1900,1312,1500,1100,0,0
101.034,1489,1510,1512,1510,1510,1510,1510,1510,1510,1124,1900,1312,1500,1100,0,0
101.052,1489,1510,1513,1510,1510,1510,1510,1510,1510,1124,1900,1312,1500,1100,0,0
101.071,1487,1512,1515,1512,1512,1512,1512,1512,1512,1124,1900,1312,1500,1100,0,0
101.094,1486,1513,1517,1513,1513,1513,1513,1513,1513,1123,1900,1312,1500,1100,0,0
101.112,1485,1514,1518,1514,1514,1514,1514,1514,1514,1123,1900,1312,1500,1100,0,0
101.131,1483,1516,1520,1516,1516,1516,1516,1516,1516,1123,1900,1312,1500,1100,0,0
101.153,1482,1517,1521,1517,1517,1517,1517,1517,1517,1123,1900,1312,1500,1100,0,0
101.171,1481,1518,1523,1518,1518,1518,1518,1518,1518,1122,1900,1312,1500,1100,0,0
101.194,1479,1520,1525,1520,1520,1520,1520,1520,1520,1122,1900,1311,1500,1100,0,0
101.212,1478,1521,1526,1521,1521,1521,1521,1521,1521,1122,1900,1311,1500,1100,0,0
101.230,1477,1522,1528,1522,1522,1522,1522,1522,1522,1121,1900,1311,1500,1100,0,0
101.253,1475,1524,1530,1524,1524,1524,1524,1524,1524,1120,1900,1311,1500,1100,0,0
101.272,1473,1526,1532,1526,1526,1526,1526,1526,1526,1119,1900,1310,1500,1100,0,0
101.289,1471,1528,1535,1528,1528,1528,1528,1528,1528,1119,1900,1310,1500,1100,0,0
101.313,1470,1529,1537,1529,1529,1529,1529,1529,1529,1118,1900,1310,1500,1100,0,0
101.331,1468,1531,1539,1531,1531,1531,1531,1531,1531,1118,1900,1310,1500,1100,0,0
101.349,1466,1533,1541,1533,1533,1533,1533,1533,1533,1118,1900,1310,1500,1100,0,0
101.372,1465,1534,1542,1534,1534,1534,1534,1534,1534,1118,1900,1310,1500,1100,0,0
101.391,1464,1535,1544,1535,1535,1535,1535,1535,1535,1118,1900,1310,1500,1100,0,0
101.409,1463,1536,1545,1536,1536,1536,1536,1536,1536,1117,1900,1309,1500,1100,0,0
101.433,1462,1537,1547,1537,1537,1537,1537,1537,1537,1117,1900,1309,1500,1100,0,0
101.449,1461,1538,1548,1538,1538,1538,1538,1538,1538,1117,1900,1309,1500,1100,0,0
101.471,1459,1540,1550,1540,1540,1540,1540,1540,1540,1117,1900,1309,1500,1100,0,0
101.488,1458,1541,1551,1541,1541,1541,1541,1541,1541,1116,1900,1309,1500,1100,0,0
101.531,1456,1543,1554,1543,1543,1543,1543,1543,1543,1115,1900,1308,1500,1100,0,0
101.533,1454,1545,1556,1545,1545,1545,1545,1545,1545,1115,1900,1308,1500,1100,0,0
101.550,1453,1546,1558,1546,1546,1546,1546,1546,1546,1114,1900,1308,1500,1100,0,0
101.568,1451,1548,1560,1548,1548,1548,1548,1548,1548,1114,1900,1308,1500,1100,0,0
101.592,1450,1549,1562,1549,1549,1549,1549,1549,1549,1113,1900,1308,1500,1100,0,0
101.609,1448,1551,1564,1551,1551,1551,1551,1551,1551,1113,1900,1307,1500,1100,0,0
101.633,1446,1553,1566,1553,1553,1553,1553,1553,1553,1112,1900,1307,1500,1100,0,0
101.651,1444,1555,1568,1555,1555,1555,1555,1555,1555,1112,1900,1307,1500,1100,0,0
101.669,1443,1556,1570,1556,1556,1556,1556,1556,1556,1112,1900,1307,1500,1100,0,0
101.692,1442,1557,1571,1557,1557,1557,1557,1557,1557,1111,1900,1307,1500,1100,0,0
101.710,1441,1558,1573,1558,1558,1558,1558,1558,1558,1111,1900,1307,1500,1100,0,0
101.728,1439,1560,1575,1560,1560,1560,1560,1560,1560,1111,1900,1306,1500,1100,0,0
101.751,1438,1561,1576,1561,1561,1561,1561,1561,1561,1111,1900,1307,1500,1100,0,0
101.768,1437,1562,1578,1562,1562,1562,1562,1562,1562,1111,1900,1306,1500,1100,0,0
101.792,1435,1564,1580,1564,1564,1564,1564,1564,1564,1110,1900,1306,1500,1100,0,0
101.810,1434,1565,1581,1565,1565,1565,1565,1565,1565,1110,1900,1306,1500,1100,0,0
101.828,1433,1566,1583,1566,1566,1566,1566,1566,1566,1110,1900,1306,1500,1100,0,0
101.851,1432,1567,1584,1567,1567,1567,1567,1567,1567,1110,1900,1306,1500,1100,0,0
101.870,1431,1568,1585,1568,1568,1568,1568,1568,1568,1110,1900,1306,1500,1100,0,0
101.888,1429,1570,1587,1570,1570,1570,1570,1570,1570,1109,1900,1306,1500,1100,0,0
101.908,1428,1571,1589,1571,1571,1571,1571,1571,1571,1108,1900,1305,1500,1100,0,0
101.933,1426,1573,1591,1573,1573,1573,1573,1573,1573,1107,1900,1305,1500,1100,0,0
101.949,1425,1574,1593,1574,1574,1574,1574,1574,1574,1107,1900,1305,1500,1100,0,0
101.970,1423,1576,1595,1576,1576,1576,1576,1576,1576,1107,1900,1304,1500,1100,0,0
101.988,1422,1577,1597,1577,1577,1577,1577,1577,1577,1106,1900,1304,1500,1100,0,0
102.013,1420,1579,1599,1579,1579,1579,1579,1579,1579,1106,1900,1304,1500,1100,0,0
102.031,1419,1580,1600,1580,1580,1580,1580,1580,1580,1105,1900,1304,1500,1100,0,0
102.048,1417,1582,1602,1582,1582,1582,1582,1582,1582,1105,1900,1303,1500,1100,0,0
102.067,1416,1583,1604,1583,1583,1583,1583,1583,1583,1104,1900,1303,1500,1100,0,0
102.090,1414,1585,1607,1585,1585,1585,1585,1585,1585,1103,1900,1303,1500,1100,0,0
102.108,1413,1586,1608,1586,1586,1586,1586,1586,1586,1104,1900,1303,1500,1100,0,0
102.131,1411,1588,1610,1588,1588,1588,1588,1588,1588,1104,1900,1303,1500,1100,0,0
102.149,1410,1589,1611,1589,1589,1589,1589,1589,1589,1104,1900,1303,1500,1100,0,0
102.167,1409,1590,1613,1590,1590,1590,1590,1590,1590,1103,1900,1303,1500,1100,0,0
102.190,1407,1592,1615,1592,1592,1592,1592,1592,1592,1102,1900,1302,1500,1100,0,0
102.209,1406,1593,1617,1593,1593,1593,1593,1593,1593,1102,1900,1302,1500,1100,0,0
102.226,1404,1595,1619,1595,1595,1595,1595,1595,1595,1102,1900,1302,1500,1100,0,0
102.253,1402,1597,1621,1597,1597,1597,1597,1597,1597,1101,1900,1301,1500,1100,0,0
102.268,1401,1598,1623,1598,1598,1598,1598,1598,1598,1100,1900,1301,1500,1100,0,0
102.289,1399,1600,1625,1600,1600,1600,1600,1600,1600,1100,1900,1301,1500,1100,0,0
102.307,1398,1601,1626,1601,1601,1601,1601,1601,1601,1100,1900,1301,1500,1100,0,0
102.328,1397,1602,1628,1602,1602,1602,1602,1602,1602,1101,1900,1302,1500,1100,0,0
