time_s,phase,mode,armed,lat,lon,alt_agl_m,airspeed,groundspeed,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,gamma_deg,vN,vE,vD,climb_mps,throttle_pct
279.74,LAND,AUTO,1,-35.3672731,149.1652521,44.61,9.93,10.53,11.06,4.93,-23.93,-0.46,2.16,5.32,-6.77,9.83,-3.77,1.25,-1.25,51
279.94,LAND,AUTO,1,-35.3672555,149.1652440,44.36,9.96,10.51,11.05,5.14,-22.79,-0.60,1.98,5.40,-6.68,9.88,-3.55,1.23,-1.23,51
280.15,LAND,AUTO,1,-35.3672377,149.1652363,44.12,9.92,10.48,11.01,5.28,-21.65,-0.72,1.62,5.44,-6.54,9.93,-3.33,1.20,-1.20,52
280.35,LAND,AUTO,1,-35.3672199,149.1652292,43.88,9.89,10.46,10.96,5.38,-20.52,-0.82,1.51,5.45,-6.38,9.98,-3.12,1.17,-1.17,52
280.56,LAND,AUTO,1,-35.3672020,149.1652225,43.65,9.86,10.44,10.89,5.46,-19.39,-0.91,1.43,5.45,-6.29,10.02,-2.91,1.15,-1.15,53
280.76,LAND,AUTO,1,-35.3671840,149.1652162,43.41,9.84,10.43,10.80,5.52,-18.27,-0.97,1.23,5.44,-6.19,10.06,-2.71,1.13,-1.13,53
280.96,LAND,AUTO,1,-35.3671658,149.1652104,43.19,9.83,10.42,10.70,5.52,-17.16,-1.03,1.04,5.41,-6.08,10.11,-2.51,1.11,-1.11,54
281.17,LAND,AUTO,1,-35.3671475,149.1652050,42.97,9.86,10.42,10.59,5.53,-16.06,-1.09,1.11,5.37,-6.03,10.16,-2.31,1.10,-1.10,54
281.37,LAND,AUTO,1,-35.3671290,149.1652000,42.75,9.74,10.43,10.47,5.52,-14.98,-1.13,0.93,5.32,-5.97,10.21,-2.12,1.09,-1.09,54
281.58,LAND,AUTO,1,-35.3671104,149.1651954,42.54,9.78,10.45,10.33,5.46,-13.93,-1.18,0.55,5.26,-5.91,10.26,-1.93,1.08,-1.08,55
281.78,LAND,AUTO,1,-35.3670917,149.1651912,42.32,9.80,10.46,10.19,5.34,-12.89,-1.22,0.31,5.19,-5.90,10.31,-1.75,1.08,-1.08,55
281.98,LAND,AUTO,1,-35.3670731,149.1651875,42.11,9.86,10.48,10.03,5.23,-11.86,-1.28,0.43,5.11,-5.89,10.35,-1.57,1.08,-1.08,54
282.19,LAND,AUTO,1,-35.3670546,149.1651841,41.89,9.88,10.48,9.85,5.16,-10.84,-1.34,0.52,5.02,-5.94,10.38,-1.39,1.09,-1.09,54
282.39,LAND,AUTO,1,-35.3670360,149.1651812,41.67,9.78,10.49,9.66,5.12,-9.84,-1.40,0.68,4.92,-5.99,10.41,-1.22,1.10,-1.10,55
282.59,LAND,AUTO,1,-35.3670174,149.1651786,41.46,9.77,10.50,9.45,5.09,-8.85,-1.45,0.59,4.82,-5.98,10.44,-1.05,1.10,-1.10,55
282.80,LAND,AUTO,1,-35.3669987,149.1651764,41.24,9.82,10.51,9.23,5.01,-7.90,-1.50,0.25,4.71,-5.92,10.47,-0.88,1.09,-1.09,55
283.00,LAND,AUTO,1,-35.3669704,149.1651738,40.91,9.88,10.55,8.88,4.86,-6.51,-1.57,0.28,4.52,-5.90,10.52,-0.65,1.09,-1.09,55
283.20,LAND,AUTO,1,-35.3669513,149.1651725,40.69,9.89,10.58,8.64,4.81,-5.62,-1.62,0.58,4.39,-5.89,10.56,-0.49,1.09,-1.09,55
283.41,LAND,AUTO,1,-35.3669322,149.1651715,40.47,9.92,10.60,8.38,4.78,-4.75,-1.67,0.54,4.26,-5.87,10.59,-0.34,1.09,-1.09,55
283.61,LAND,AUTO,1,-35.3669129,149.1651708,40.25,9.86,10.63,8.11,4.73,-3.92,-1.71,0.30,4.11,-5.80,10.63,-0.20,1.08,-1.08,55
283.81,LAND,AUTO,1,-35.3668938,149.1651705,40.03,9.98,10.66,7.82,4.66,-3.11,-1.76,0.20,3.97,-5.79,10.65,-0.06,1.08,-1.08,55
284.02,LAND,AUTO,1,-35.3668747,149.1651705,39.82,10.01,10.67,7.52,4.59,-2.34,-1.80,0.10,3.82,-5.78,10.67,0.06,1.08,-1.08,55
284.22,LAND,AUTO,1,-35.3668556,149.1651706,39.61,10.00,10.69,7.21,4.53,-1.59,-1.85,0.23,3.66,-5.77,10.68,0.19,1.08,-1.08,54
284.42,LAND,AUTO,1,-35.3668365,149.1651712,39.40,10.00,10.70,6.88,4.51,-0.88,-1.90,0.24,3.50,-5.77,10.69,0.31,1.08,-1.08,54
284.63,LAND,AUTO,1,-35.3668175,149.1651719,39.18,10.01,10.71,6.55,4.45,-0.20,-1.96,-0.09,3.33,-5.76,10.69,0.42,1.08,-1.08,54
284.83,LAND,AUTO,1,-35.3667984,149.1651729,38.97,10.11,10.71,6.19,4.35,0.44,-2.04,-0.13,3.14,-5.76,10.70,0.53,1.08,-1.08,54
285.04,LAND,AUTO,1,-35.3667792,149.1651742,38.75,10.13,10.72,5.81,4.29,1.04,-2.12,0.17,2.94,-5.81,10.70,0.63,1.09,-1.09,54
285.24,LAND,AUTO,1,-35.3667599,149.1651756,38.52,10.06,10.74,5.42,4.31,1.62,-2.19,0.55,2.75,-5.80,10.71,0.72,1.09,-1.09,54
285.45,LAND,AUTO,1,-35.3667405,149.1651773,38.30,10.13,10.75,5.01,4.34,2.15,-2.24,0.31,2.55,-5.74,10.72,0.80,1.08,-1.08,54
285.65,LAND,AUTO,1,-35.3667210,149.1651791,38.09,10.11,10.77,4.60,4.31,2.64,-2.28,0.02,2.35,-5.68,10.73,0.87,1.07,-1.07,54
285.85,LAND,AUTO,1,-35.3667016,149.1651811,37.88,10.12,10.79,4.17,4.25,3.09,-2.30,-0.10,2.16,-5.67,10.74,0.94,1.07,-1.07,54
286.06,LAND,AUTO,1,-35.3666822,149.1651832,37.66,10.13,10.80,3.74,4.18,3.50,-2.29,-0.28,1.97,-5.67,10.74,1.00,1.07,-1.07,53
286.26,LAND,AUTO,1,-35.3666629,149.1651854,37.45,10.18,10.80,3.30,4.10,3.86,-2.26,-0.38,1.78,-5.72,10.74,1.04,1.08,-1.08,53
286.47,LAND,AUTO,1,-35.3666437,149.1651877,37.23,10.08,10.79,2.88,4.03,4.19,-2.20,-0.17,1.60,-5.77,10.73,1.08,1.09,-1.09,53
286.67,LAND,AUTO,1,-35.3666246,149.1651901,37.02,10.15,10.79,2.46,4.00,4.49,-2.13,-0.10,1.43,-5.82,10.73,1.11,1.10,-1.10,53
286.87,LAND,AUTO,1,-35.3666054,149.1651925,36.80,10.16,10.79,2.06,3.98,4.75,-2.03,-0.01,1.26,-5.82,10.73,1.13,1.10,-1.10,53
287.07,LAND,AUTO,1,-35.3665862,149.1651950,36.58,10.12,10.79,1.68,3.98,4.98,-1.92,0.01,1.09,-5.82,10.73,1.15,1.10,-1.10,53
287.28,LAND,AUTO,1,-35.3665668,149.1651976,36.35,10.11,10.80,1.32,3.97,5.18,-1.80,-0.07,0.93,-5.82,10.73,1.16,1.10,-1.10,53
287.49,LAND,AUTO,1,-35.3665474,149.1652001,36.13,10.07,10.81,0.98,3.93,5.35,-1.69,-0.12,0.76,-5.81,10.74,1.16,1.10,-1.10,53
287.69,LAND,AUTO,1,-35.3665279,149.1652027,35.91,10.10,10.83,0.66,3.88,5.49,-1.59,-0.23,0.59,-5.80,10.76,1.16,1.10,-1.10,53
287.89,LAND,AUTO,1,-35.3665084,149.1652053,35.69,10.08,10.85,0.36,3.83,5.60,-1.47,-0.15,0.44,-5.79,10.78,1.16,1.10,-1.10,54
288.09,LAND,AUTO,1,-35.3664889,149.1652078,35.47,10.09,10.87,0.08,3.79,5.67,-1.36,-0.19,0.30,-5.78,10.80,1.15,1.10,-1.10,54
288.29,LAND,AUTO,1,-35.3664695,149.1652103,35.25,10.19,10.88,-0.18,3.73,5.71,-1.26,-0.40,0.16,-5.78,10.81,1.14,1.10,-1.10,53
288.50,LAND,AUTO,1,-35.3664502,149.1652128,35.04,10.22,10.88,-0.42,3.68,5.72,-1.15,-0.19,0.04,-5.77,10.82,1.12,1.10,-1.10,53
288.70,LAND,AUTO,1,-35.3664212,149.1652164,34.70,10.22,10.88,-0.75,3.69,5.69,-0.99,0.16,-0.12,-5.88,10.82,1.08,1.12,-1.12,53
288.91,LAND,AUTO,1,-35.3664019,149.1652187,34.48,10.21,10.88,-0.94,3.74,5.65,-0.88,0.21,-0.23,-5.88,10.82,1.06,1.12,-1.12,52
289.11,LAND,AUTO,1,-35.3663825,149.1652210,34.26,10.21,10.87,-1.11,3.77,5.60,-0.79,0.11,-0.32,-5.88,10.82,1.03,1.12,-1.12,52
289.32,LAND,AUTO,1,-35.3663630,149.1652232,34.03,10.17,10.87,-1.27,3.78,5.52,-0.71,0.05,-0.41,-5.88,10.82,1.00,1.12,-1.12,53
289.52,LAND,AUTO,1,-35.3663434,149.1652254,33.81,10.15,10.88,-1.42,3.77,5.43,-0.64,0.00,-0.49,-5.83,10.83,0.96,1.11,-1.11,53
289.73,LAND,AUTO,1,-35.3663237,149.1652274,33.59,10.22,10.89,-1.54,3.74,5.33,-0.56,-0.11,-0.56,-5.82,10.85,0.93,1.11,-1.11,53
289.93,LAND,AUTO,1,-35.3663040,149.1652295,33.37,10.21,10.91,-1.66,3.69,5.22,-0.51,-0.17,-0.63,-5.81,10.87,0.89,1.11,-1.11,53
290.13,LAND,AUTO,1,-35.3662844,149.1652314,33.14,10.19,10.91,-1.76,3.68,5.09,-0.44,0.11,-0.69,-5.86,10.87,0.86,1.12,-1.12,53
290.33,LAND,AUTO,1,-35.3662649,149.1652332,32.92,10.26,10.91,-1.86,3.71,4.93,-0.38,0.06,-0.74,-5.81,10.88,0.82,1.11,-1.11,52
290.54,LAND,AUTO,1,-35.3662455,149.1652349,32.70,10.19,10.91,-1.94,3.70,4.77,-0.32,-0.11,-0.79,-5.87,10.87,0.78,1.12,-1.12,52
290.74,LAND,AUTO,1,-35.3662260,149.1652366,32.48,10.16,10.90,-2.01,3.67,4.61,-0.26,-0.13,-0.82,-5.87,10.87,0.74,1.12,-1.12,53
290.95,LAND,AUTO,1,-35.3662065,149.1652382,32.25,10.22,10.90,-2.07,3.64,4.43,-0.21,-0.07,-0.87,-5.87,10.87,0.70,1.12,-1.12,53
291.15,LAND,AUTO,1,-35.3661870,149.1652396,32.03,10.21,10.90,-2.12,3.63,4.25,-0.16,0.02,-0.89,-5.87,10.88,0.65,1.12,-1.12,53
291.35,LAND,AUTO,1,-35.3661674,149.1652410,31.80,10.22,10.91,-2.16,3.64,4.07,-0.09,0.13,-0.92,-5.86,10.89,0.61,1.12,-1.12,53
291.56,LAND,AUTO,1,-35.3661477,149.1652423,31.58,10.25,10.92,-2.19,3.64,3.88,-0.05,0.10,-0.94,-5.86,10.90,0.57,1.12,-1.12,53
291.76,LAND,AUTO,1,-35.3661279,149.1652435,31.35,10.25,10.93,-2.21,3.64,3.70,0.00,0.10,-0.95,-5.85,10.91,0.53,1.12,-1.12,52
291.96,LAND,AUTO,1,-35.3661080,149.1652446,31.13,10.22,10.94,-2.22,3.65,3.52,0.05,0.21,-0.96,-5.85,10.92,0.49,1.12,-1.12,52
292.17,LAND,AUTO,1,-35.3660882,149.1652457,30.91,10.21,10.95,-2.22,3.65,3.33,0.10,-0.03,-0.96,-5.85,10.93,0.44,1.12,-1.12,52
292.37,LAND,AUTO,1,-35.3660685,149.1652466,30.68,10.24,10.95,-2.21,3.62,3.13,0.14,-0.15,-0.97,-5.85,10.93,0.40,1.12,-1.12,52
292.57,LAND,AUTO,1,-35.3660489,149.1652474,30.45,10.31,10.94,-2.19,3.61,2.93,0.18,-0.01,-0.96,-5.90,10.93,0.36,1.13,-1.13,52
292.78,LAND,AUTO,1,-35.3660294,149.1652482,30.23,10.38,10.93,-2.17,3.63,2.73,0.22,0.24,-0.95,-5.91,10.92,0.32,1.13,-1.13,52
292.98,LAND,AUTO,1,-35.3660099,149.1652488,30.00,10.36,10.92,-2.13,3.68,2.53,0.25,0.28,-0.94,-5.96,10.91,0.28,1.14,-1.14,52
293.19,LAND,AUTO,1,-35.3659904,149.1652494,29.77,10.29,10.91,-2.09,3.74,2.34,0.28,0.31,-0.92,-5.97,10.90,0.25,1.14,-1.14,52
293.40,LAND,AUTO,1,-35.3659709,149.1652499,29.54,10.32,10.89,-2.05,3.80,2.14,0.32,0.38,-0.91,-5.93,10.88,0.21,1.13,-1.13,52
293.60,LAND,AUTO,1,-35.3659412,149.1652505,29.19,10.26,10.89,-1.97,3.86,1.87,0.36,0.28,-0.88,-5.93,10.88,0.16,1.13,-1.13,52
293.81,LAND,AUTO,1,-35.3659215,149.1652508,28.96,10.25,10.89,-1.91,3.89,1.70,0.39,0.19,-0.85,-5.88,10.88,0.12,1.12,-1.12,52
294.01,LAND,AUTO,1,-35.3659017,149.1652510,28.73,10.29,10.89,-1.85,3.89,1.53,0.40,0.04,-0.82,-5.82,10.89,0.09,1.11,-1.11,52
296.31,LAND,AUTO,1,-35.3658919,149.1652511,28.62,10.27,10.89,-1.81,3.89,1.45,0.42,0.05,-0.82,-5.82,10.89,0.08,1.11,-1.11,52
296.52,LAND,AUTO,1,-35.3658723,149.1652512,28.40,10.28,10.88,-1.74,3.91,1.29,0.43,0.11,-0.78,-5.77,10.88,0.05,1.10,-1.10,52
296.72,LAND,AUTO,1,-35.3658528,149.1652512,28.18,10.30,10.87,-1.67,3.90,1.13,0.44,-0.12,-0.76,-5.78,10.87,0.02,1.10,-1.10,52
296.93,LAND,AUTO,1,-35.3658334,149.1652512,27.97,10.27,10.86,-1.59,3.88,0.97,0.46,-0.08,-0.72,-5.84,10.85,0.00,1.11,-1.11,52
297.13,LAND,AUTO,1,-35.3658140,149.1652512,27.75,10.28,10.85,-1.51,3.88,0.82,0.46,0.05,-0.69,-5.85,10.84,-0.02,1.11,-1.11,52
297.33,LAND,AUTO,1,-35.3657946,149.1652511,27.52,10.19,10.83,-1.43,3.89,0.68,0.46,0.09,-0.65,-5.90,10.83,-0.04,1.12,-1.12,52
297.54,LAND,AUTO,1,-35.3657753,149.1652510,27.30,10.26,10.82,-1.35,3.92,0.55,0.46,0.18,-0.62,-5.91,10.82,-0.07,1.12,-1.12,52
297.75,LAND,AUTO,1,-35.3657558,149.1652508,27.08,10.24,10.82,-1.27,3.95,0.42,0.45,0.13,-0.59,-5.86,10.81,-0.08,1.11,-1.11,52
297.95,LAND,AUTO,1,-35.3657362,149.1652506,26.86,10.30,10.82,-1.19,3.97,0.31,0.44,0.17,-0.55,-5.86,10.81,-0.10,1.11,-1.11,52
298.15,LAND,AUTO,1,-35.3657166,149.1652503,26.64,10.22,10.82,-1.12,3.97,0.20,0.43,0.08,-0.52,-5.86,10.82,-0.12,1.11,-1.11,52
298.36,LAND,AUTO,1,-35.3656969,149.1652500,26.41,10.15,10.83,-1.04,3.95,0.10,0.42,-0.10,-0.48,-5.86,10.82,-0.13,1.11,-1.11,52
298.56,LAND,AUTO,1,-35.3656773,149.1652497,26.19,10.18,10.83,-0.97,3.91,0.01,0.42,-0.10,-0.44,-5.85,10.83,-0.15,1.11,-1.11,53
298.77,LAND,AUTO,1,-35.3656578,149.1652493,25.97,10.18,10.83,-0.89,3.89,-0.08,0.42,-0.12,-0.40,-5.85,10.83,-0.16,1.11,-1.11,53
298.97,LAND,AUTO,1,-35.3656384,149.1652489,25.75,10.20,10.83,-0.82,3.85,-0.16,0.41,-0.27,-0.36,-5.86,10.82,-0.17,1.11,-1.11,53
299.17,LAND,AUTO,1,-35.3656191,149.1652485,25.53,10.19,10.83,-0.74,3.82,-0.24,0.40,-0.11,-0.33,-5.86,10.82,-0.18,1.11,-1.11,52
299.38,LAND,AUTO,1,-35.3655997,149.1652480,25.31,10.21,10.82,-0.67,3.83,-0.30,0.39,0.10,-0.29,-5.91,10.82,-0.19,1.12,-1.12,52
299.58,LAND,AUTO,1,-35.3655804,149.1652476,25.08,10.21,10.82,-0.60,3.85,-0.37,0.37,0.11,-0.26,-5.91,10.81,-0.20,1.12,-1.12,53
299.78,LAND,AUTO,1,-35.3655610,149.1652471,24.86,10.19,10.82,-0.53,3.87,-0.42,0.36,0.05,-0.24,-5.91,10.81,-0.20,1.12,-1.12,52
299.99,LAND,AUTO,1,-35.3655414,149.1652466,24.64,10.16,10.82,-0.47,3.87,-0.47,0.35,0.06,-0.21,-5.91,10.82,-0.21,1.12,-1.12,53
300.19,LAND,AUTO,1,-35.3655218,149.1652461,24.41,10.11,10.84,-0.41,3.87,-0.51,0.34,0.08,-0.18,-5.85,10.83,-0.21,1.11,-1.11,53
300.40,LAND,AUTO,1,-35.3655021,149.1652456,24.20,10.19,10.85,-0.35,3.86,-0.55,0.32,0.04,-0.14,-5.85,10.84,-0.21,1.11,-1.11,53
300.60,LAND,AUTO,1,-35.3654824,149.1652451,23.98,10.17,10.86,-0.29,3.84,-0.58,0.31,-0.15,-0.11,-5.79,10.85,-0.21,1.10,-1.10,53
300.81,LAND,AUTO,1,-35.3654629,149.1652446,23.76,10.18,10.86,-0.24,3.80,-0.60,0.29,-0.22,-0.08,-5.79,10.85,-0.22,1.10,-1.10,52
301.01,LAND,AUTO,1,-35.3654435,149.1652441,23.54,10.23,10.86,-0.18,3.77,-0.62,0.28,-0.17,-0.05,-5.84,10.85,-0.21,1.11,-1.11,53
301.21,LAND,AUTO,1,-35.3654144,149.1652434,23.20,10.17,10.85,-0.11,3.76,-0.64,0.26,-0.03,-0.01,-5.89,10.85,-0.21,1.12,-1.12,52
301.42,LAND,AUTO,1,-35.3653950,149.1652429,22.98,10.17,10.85,-0.06,3.75,-0.64,0.25,-0.03,0.01,-5.90,10.84,-0.21,1.12,-1.12,52
301.62,LAND,AUTO,1,-35.3653756,149.1652424,22.76,10.21,10.85,-0.01,3.75,-0.64,0.24,-0.08,0.03,-5.90,10.84,-0.21,1.12,-1.12,52
301.83,LAND,AUTO,1,-35.3653561,149.1652419,22.54,10.26,10.85,0.03,3.74,-0.64,0.22,-0.01,0.06,-5.90,10.84,-0.20,1.12,-1.12,52
302.03,LAND,AUTO,1,-35.3653365,149.1652414,22.32,10.31,10.85,0.07,3.74,-0.63,0.21,0.08,0.08,-5.89,10.85,-0.20,1.12,-1.12,52
302.23,LAND,AUTO,1,-35.3653169,149.1652410,22.09,10.34,10.86,0.11,3.76,-0.61,0.19,0.22,0.10,-5.89,10.85,-0.19,1.12,-1.12,52
302.44,LAND,AUTO,1,-35.3652972,149.1652405,21.87,10.20,10.86,0.15,3.80,-0.60,0.17,0.30,0.11,-5.89,10.85,-0.19,1.12,-1.12,52
302.64,LAND,AUTO,1,-35.3652775,149.1652401,21.64,10.26,10.86,0.18,3.83,-0.58,0.16,0.08,0.13,-5.89,10.86,-0.18,1.12,-1.12,52
302.85,LAND,AUTO,1,-35.3652579,149.1652397,21.42,10.25,10.86,0.21,3.82,-0.55,0.15,-0.04,0.15,-5.89,10.86,-0.17,1.12,-1.12,52
303.05,LAND,AUTO,1,-35.3652384,149.1652393,21.19,10.21,10.86,0.24,3.83,-0.53,0.14,0.01,0.16,-5.89,10.85,-0.17,1.12,-1.12,52
303.25,LAND,AUTO,1,-35.3652190,149.1652389,20.96,10.20,10.85,0.26,3.84,-0.50,0.12,0.02,0.17,-5.90,10.84,-0.16,1.12,-1.12,52
303.45,LAND,AUTO,1,-35.3651997,149.1652385,20.74,10.25,10.84,0.29,3.84,-0.47,0.10,0.01,0.18,-5.85,10.84,-0.15,1.11,-1.11,53
303.66,LAND,AUTO,1,-35.3651803,149.1652382,20.51,10.30,10.84,0.31,3.88,-0.43,0.08,0.22,0.19,-5.85,10.83,-0.14,1.11,-1.11,53
303.86,LAND,AUTO,1,-35.3651609,149.1652379,20.29,10.27,10.83,0.32,3.94,-0.40,0.06,0.31,0.20,-5.80,10.83,-0.13,1.10,-1.10,52
304.07,LAND,AUTO,1,-35.3651414,149.1652376,20.06,10.19,10.83,0.33,3.98,-0.36,0.03,0.18,0.21,-5.80,10.82,-0.12,1.10,-1.10,52
304.27,LAND,AUTO,1,-35.3651218,149.1652373,19.84,10.21,10.83,0.33,3.99,-0.32,0.01,0.03,0.21,-5.75,10.83,-0.11,1.09,-1.09,52
304.48,LAND,AUTO,1,-35.3651022,149.1652370,19.62,10.18,10.84,0.34,3.96,-0.28,0.01,-0.14,0.22,-5.75,10.83,-0.11,1.09,-1.09,53
304.68,LAND,AUTO,1,-35.3650825,149.1652368,19.41,10.23,10.85,0.34,3.92,-0.24,0.01,-0.15,0.22,-5.74,10.84,-0.10,1.09,-1.09,53
304.88,LAND,AUTO,1,-35.3650630,149.1652365,19.19,10.29,10.85,0.34,3.90,-0.20,-0.01,-0.08,0.23,-5.74,10.84,-0.09,1.09,-1.09,52
305.09,LAND,AUTO,1,-35.3650435,149.1652363,18.97,10.29,10.84,0.34,3.88,-0.16,-0.02,-0.12,0.23,-5.79,10.84,-0.08,1.10,-1.10,52
305.29,LAND,AUTO,1,-35.3650242,149.1652362,18.75,10.26,10.83,0.34,3.87,-0.12,-0.03,-0.08,0.23,-5.85,10.83,-0.07,1.11,-1.11,52
305.50,LAND,AUTO,1,-35.3650049,149.1652360,18.53,10.24,10.82,0.33,3.87,-0.08,-0.04,0.02,0.23,-5.86,10.81,-0.06,1.11,-1.11,52
305.70,LAND,AUTO,1,-35.3649856,149.1652359,18.31,10.17,10.81,0.33,3.88,-0.04,-0.04,0.04,0.22,-5.92,10.81,-0.06,1.12,-1.12,52
305.90,LAND,AUTO,1,-35.3649662,149.1652357,18.09,10.14,10.81,0.32,3.91,0.00,-0.05,0.15,0.21,-5.87,10.80,-0.05,1.11,-1.11,52
306.10,LAND,AUTO,1,-35.3649468,149.1652356,17.86,10.11,10.81,0.31,3.92,0.04,-0.05,-0.04,0.22,-5.87,10.80,-0.04,1.11,-1.11,53
306.31,LAND,AUTO,1,-35.3649272,149.1652355,17.64,10.17,10.82,0.30,3.90,0.08,-0.05,-0.04,0.21,-5.81,10.81,-0.03,1.10,-1.10,53
306.51,LAND,AUTO,1,-35.3648978,149.1652354,17.31,10.13,10.84,0.29,3.87,0.14,-0.07,-0.01,0.21,-5.79,10.84,-0.02,1.10,-1.10,53
306.72,LAND,AUTO,1,-35.3648781,149.1652354,17.09,10.20,10.86,0.27,3.86,0.18,-0.08,0.01,0.21,-5.74,10.85,-0.01,1.09,-1.09,53
306.92,LAND,AUTO,1,-35.3648586,149.1652354,16.86,10.21,10.86,0.26,3.86,0.22,-0.09,-0.08,0.19,-5.73,10.86,-0.01,1.09,-1.09,53
307.13,LAND,AUTO,1,-35.3648392,149.1652353,16.64,10.18,10.86,0.24,3.84,0.25,-0.09,-0.12,0.18,-5.74,10.85,0.00,1.09,-1.09,53
307.33,LAND,AUTO,1,-35.3648199,149.1652354,16.42,10.18,10.85,0.23,3.83,0.28,-0.09,-0.11,0.18,-5.79,10.85,0.00,1.10,-1.10,53
307.53,LAND,AUTO,1,-35.3648005,149.1652354,16.20,10.19,10.85,0.21,3.82,0.31,-0.09,-0.06,0.18,-5.79,10.85,0.00,1.10,-1.10,53
307.74,LAND,AUTO,1,-35.3647811,149.1652354,15.98,10.17,10.85,0.19,3.83,0.34,-0.10,0.04,0.17,-5.79,10.85,0.01,1.10,-1.10,53
307.94,LAND,AUTO,1,-35.3647617,149.1652354,15.75,10.14,10.85,0.17,3.84,0.37,-0.10,0.04,0.16,-5.79,10.85,0.01,1.10,-1.10,53
308.14,LAND,AUTO,1,-35.3647422,149.1652354,15.53,10.19,10.85,0.15,3.85,0.40,-0.10,-0.00,0.15,-5.74,10.85,0.02,1.09,-1.09,53
308.35,LAND,AUTO,1,-35.3647226,149.1652354,15.31,10.24,10.87,0.14,3.83,0.42,-0.09,0.00,0.15,-5.73,10.86,0.02,1.09,-1.09,53
308.55,LAND,AUTO,1,-35.3647029,149.1652355,15.09,10.14,10.88,0.12,3.82,0.45,-0.09,-0.08,0.13,-5.73,10.87,0.02,1.09,-1.09,53
308.76,LAND,AUTO,1,-35.3646832,149.1652356,14.87,10.16,10.89,0.10,3.78,0.47,-0.09,-0.13,0.12,-5.72,10.88,0.03,1.09,-1.09,53
308.96,LAND,AUTO,1,-35.3646634,149.1652356,14.66,10.23,10.90,0.08,3.74,0.50,-0.08,-0.19,0.12,-5.71,10.90,0.03,1.09,-1.09,53
309.17,LAND,AUTO,1,-35.3646438,149.1652357,14.44,10.29,10.90,0.07,3.71,0.52,-0.08,-0.17,0.12,-5.76,10.90,0.03,1.10,-1.10,52
309.37,LAND,AUTO,1,-35.3646243,149.1652357,14.22,10.29,10.90,0.05,3.68,0.53,-0.07,-0.21,0.11,-5.81,10.90,0.03,1.11,-1.11,52
309.57,LAND,AUTO,1,-35.3646049,149.1652358,14.00,10.23,10.89,0.04,3.66,0.55,-0.06,-0.07,0.10,-5.87,10.89,0.03,1.12,-1.12,52
309.78,LAND,AUTO,1,-35.3645855,149.1652359,13.77,10.22,10.88,0.03,3.66,0.57,-0.06,-0.02,0.10,-5.93,10.88,0.03,1.13,-1.13,52
309.98,LAND,AUTO,1,-35.3645661,149.1652360,13.55,10.24,10.88,0.02,3.66,0.58,-0.05,-0.01,0.10,-5.93,10.87,0.04,1.13,-1.13,52
310.18,LAND,AUTO,1,-35.3645466,149.1652361,13.32,10.27,10.88,0.01,3.68,0.60,-0.07,0.10,0.09,-5.93,10.87,0.04,1.13,-1.13,52
310.39,LAND,AUTO,1,-35.3645269,149.1652362,13.10,10.29,10.88,-0.00,3.69,0.61,-0.07,0.11,0.09,-5.93,10.88,0.04,1.13,-1.13,52
310.59,LAND,AUTO,1,-35.3645072,149.1652363,12.88,10.32,10.89,-0.02,3.71,0.62,-0.07,0.19,0.06,-5.88,10.88,0.04,1.12,-1.12,52
310.80,LAND,AUTO,1,-35.3644875,149.1652364,12.65,10.30,10.89,-0.03,3.72,0.63,-0.07,0.03,0.06,-5.87,10.89,0.04,1.12,-1.12,52
311.00,LAND,AUTO,1,-35.3644678,149.1652366,12.42,10.31,10.89,-0.04,3.72,0.64,-0.07,0.06,0.05,-5.92,10.89,0.05,1.13,-1.13,52
311.21,LAND,AUTO,1,-35.3644482,149.1652367,12.19,10.21,10.89,-0.06,3.74,0.65,-0.07,0.07,0.04,-5.93,10.88,0.05,1.13,-1.13,52
311.41,LAND,AUTO,1,-35.3644191,149.1652369,11.85,10.27,10.88,-0.08,3.77,0.65,-0.09,0.05,0.04,-5.88,10.87,0.05,1.12,-1.12,52
311.61,LAND,AUTO,1,-35.3643997,149.1652370,11.63,10.30,10.87,-0.10,3.79,0.66,-0.09,0.06,0.03,-5.89,10.86,0.05,1.12,-1.12,52
311.82,LAND,AUTO,1,-35.3643803,149.1652372,11.41,10.24,10.86,-0.11,3.81,0.66,-0.08,0.07,0.03,-5.84,10.85,0.05,1.11,-1.11,52
312.02,LAND,AUTO,1,-35.3643610,149.1652373,11.19,10.29,10.85,-0.13,3.83,0.66,-0.08,0.04,0.02,-5.84,10.85,0.05,1.11,-1.11,52
312.22,LAND,AUTO,1,-35.3643416,149.1652375,10.96,10.24,10.85,-0.14,3.84,0.66,-0.07,0.03,0.01,-5.85,10.84,0.05,1.11,-1.11,52
312.43,LAND,AUTO,1,-35.3643220,149.1652376,10.74,10.20,10.85,-0.15,3.85,0.66,-0.07,0.19,0.01,-5.85,10.84,0.05,1.11,-1.11,53
312.63,LAND,AUTO,1,-35.3643024,149.1652378,10.51,10.16,10.85,-0.17,3.89,0.66,-0.06,0.15,0.00,-5.79,10.85,0.05,1.10,-1.10,53
312.84,LAND,AUTO,1,-35.3642827,149.1652379,10.29,10.16,10.87,-0.18,3.89,0.66,-0.05,0.01,0.00,-5.73,10.86,0.04,1.09,-1.09,53
